#MaxRadius:0.89998	MaxHeight:802	MaxLength:253
79995
0.73687	136.43	441.88
0.73036	137.9	441.88
0.71733	139.35	441.88
0.68341	140.75	441.88
0.66663	142.1	441.88
0.7186	143.48	441.88
0.6061	144.81	441.88
0.69682	146.11	441.88
0.63155	147.44	441.88
0.65423	148.73	441.88
0.71305	150.09	441.88
0.62553	151.43	441.88
0.83885	152.9	441.88
0.68305	154.42	441.88
0.78006	155.88	441.88
0.80155	157.46	441.88
0.71531	158.98	441.88
0.7635	160.46	441.88
0.76961	161.99	441.88
0.60998	163.37	441.88
0.61526	164.6	441.88
0.76979	165.98	441.88
0.81734	167.57	441.88
0.61631	169	441.88
0.67195	170.29	441.88
0.72093	171.68	441.88
0.68188	173.09	441.88
0.59947	174.37	441.88
0.73778	175.71	441.88
0.65409	177.1	441.88
0.73222	178.48	441.88
0.68203	179.9	441.88
0.66815	181.25	441.88
0.67501	182.59	441.88
0.78009	184.05	441.88
0.84315	185.67	441.88
0.75459	187.27	441.88
0.77092	188.79	441.88
0.75849	190.32	441.88
0.73752	191.82	441.88
0.64563	193.2	441.88
0.68602	194.53	441.88
0.81936	196.04	441.88
0.85041	197.71	441.88
0.64884	199.21	441.88
0.79378	200.65	441.88
0.66834	202.11	441.88
0.7893	203.57	441.88
0.58581	204.94	441.88
0.68569	206.22	441.88
0.60455	207.51	441.88
0.80436	208.92	441.88
0.60396	210.32	441.88
0.72526	211.65	441.88
0.63065	213.01	441.88
0.74948	214.39	441.88
0.62123	215.76	441.88
0.58248	216.96	441.88
0.68479	218.23	441.88
0.68609	219.6	441.88
0.62616	220.91	441.88
0.75087	222.29	441.88
0.7616	223.8	441.88
0.67026	225.24	441.88
0.76489	226.67	441.88
0.72161	228.16	441.88
0.62003	229.5	441.88
0.58942	230.71	441.88
0.7239	232.02	441.88
0.82192	233.57	441.88
0.70307	235.09	441.88
0.77886	236.57	441.88
0.6237	237.98	441.88
0.64413	239.24	441.88
0.70422	240.59	441.88
0.73367	242.03	441.88
0.7724	243.54	441.88
0.84946	245.16	441.88
0.65629	246.66	441.88
0.74092	248.06	441.88
0.60495	249.41	441.88
0.69	250.7	441.88
0.7031	252.1	441.88
0.71342	253.51	441.88
0.78549	0.78549	443.68
0.66265	2.2336	443.68
0.59495	3.4912	443.68
0.66863	4.7548	443.68
0.65072	6.0741	443.68
0.67393	7.3988	443.68
0.74787	8.8206	443.68
0.68542	10.254	443.68
0.62322	11.563	443.68
0.61006	12.796	443.68
0.78205	14.188	443.68
0.60532	15.575	443.68
0.75129	16.932	443.68
0.65122	18.334	443.68
0.60943	19.595	443.68
0.63142	20.836	443.68
0.84396	22.311	443.68
0.64165	23.797	443.68
0.69071	25.129	443.68
0.73217	26.552	443.68
0.7356	28.02	443.68
0.67789	29.433	443.68
0.79089	30.902	443.68
0.85581	32.549	443.68
0.81035	34.215	443.68
0.60012	35.625	443.68
0.73374	36.959	443.68
0.71856	38.412	443.68
0.62099	39.751	443.68
0.67611	41.048	443.68
0.76095	42.485	443.68
0.72043	43.967	443.68
0.66017	45.347	443.68
0.7435	46.751	443.68
0.64846	48.143	443.68
0.73632	49.528	443.68
0.63274	50.897	443.68
0.7666	52.296	443.68
0.63373	53.696	443.68
0.76155	55.092	443.68
0.63292	56.486	443.68
0.72827	57.847	443.68
0.77659	59.352	443.68
0.77802	60.907	443.68
0.76488	62.45	443.68
0.69173	63.906	443.68
0.7984	65.397	443.68
0.59813	66.793	443.68
0.67874	68.07	443.68
0.70998	69.459	443.68
0.77907	70.948	443.68
0.62651	72.353	443.68
0.77726	73.757	443.68
0.6816	75.216	443.68
0.68679	76.584	443.68
0.76915	78.04	443.68
0.67226	79.482	443.68
0.69927	80.853	443.68
0.72701	82.279	443.68
0.71669	83.723	443.68
0.61333	85.053	443.68
0.66346	86.33	443.68
0.75675	87.75	443.68
0.6856	89.192	443.68
0.70103	90.579	443.68
0.67187	91.952	443.68
0.7635	93.387	443.68
0.7956	94.947	443.68
0.64147	96.384	443.68
0.77255	97.798	443.68
0.69784	99.268	443.68
0.83013	100.8	443.68
0.60375	102.23	443.68
0.85805	103.69	443.68
0.6739	105.22	443.68
0.67842	106.58	443.68
0.67979	107.93	443.68
0.71588	109.33	443.68
0.69515	110.74	443.68
0.63209	112.07	443.68
0.62849	113.33	443.68
0.74398	114.7	443.68
0.76939	116.21	443.68
0.77042	117.75	443.68
0.69083	119.22	443.68
0.70009	120.61	443.68
0.7674	122.07	443.68
0.79647	123.64	443.68
0.83432	125.27	443.68
0.79999	126.9	443.68
0.79195	128.49	443.68
0.7735	130.06	443.68
0.72809	131.56	443.68
0.76438	133.05	443.68
0.74776	134.57	443.68
0.79723	136.11	443.68
0.69555	137.6	443.68
0.60739	138.91	443.68
0.76391	140.28	443.68
0.64347	141.69	443.68
0.7764	143.11	443.68
0.63805	144.52	443.68
0.68453	145.84	443.68
0.75263	147.28	443.68
0.61	148.64	443.68
0.71707	149.97	443.68
0.67913	151.37	443.68
0.82809	152.87	443.68
0.77136	154.47	443.68
0.73357	155.98	443.68
0.61547	157.33	443.68
0.70145	158.64	443.68
0.75008	160.09	443.68
0.64955	161.49	443.68
0.73559	162.88	443.68
0.74273	164.36	443.68
0.60845	165.71	443.68
0.66884	166.99	443.68
0.55831	168.21	443.68
0.73277	169.5	443.68
0.6797	170.92	443.68
0.73247	172.33	443.68
0.67115	173.73	443.68
0.85578	175.26	443.68
0.62957	176.75	443.68
0.73243	178.11	443.68
0.79114	179.63	443.68
0.70024	181.12	443.68
0.6537	182.48	443.68
0.69689	183.83	443.68
0.76773	185.29	443.68
0.71689	186.78	443.68
0.74839	188.24	443.68
0.71257	189.7	443.68
0.57239	190.99	443.68
0.74836	192.31	443.68
0.77611	193.83	443.68
0.77477	195.38	443.68
0.70408	196.86	443.68
0.74728	198.31	443.68
0.73408	199.79	443.68
0.679	201.21	443.68
0.64091	202.53	443.68
0.72303	203.89	443.68
0.60148	205.22	443.68
0.71112	206.53	443.68
0.86514	208.11	443.68
0.68469	209.65	443.68
0.85238	211.19	443.68
0.83366	212.88	443.68
0.67515	214.39	443.68
0.76611	215.83	443.68
0.69881	217.29	443.68
0.68417	218.68	443.68
0.62109	219.98	443.68
0.68819	221.29	443.68
0.80756	222.79	443.68
0.78465	224.38	443.68
0.74248	225.91	443.68
0.58236	227.23	443.68
0.66524	228.48	443.68
0.70308	229.85	443.68
0.72074	231.27	443.68
0.75415	232.75	443.68
0.76437	234.26	443.68
0.62414	235.65	443.68
0.66162	236.94	443.68
0.68625	238.29	443.68
0.69415	239.67	443.68
0.6881	241.05	443.68
0.5538	242.29	443.68
0.81664	243.66	443.68
0.69297	245.17	443.68
0.64458	246.51	443.68
0.66177	247.81	443.68
0.756	249.23	443.68
0.67864	250.67	443.68
0.68729	252.03	443.68
0.81826	253.54	443.68
0.83131	1.2813	445.48
0.61179	2.7244	445.48
0.7776	4.1138	445.48
0.79838	5.6898	445.48
0.81873	7.3069	445.48
0.74631	8.8719	445.48
0.73956	10.358	445.48
0.77825	11.876	445.48
0.68526	13.339	445.48
0.69669	14.721	445.48
0.76996	16.188	445.48
0.7582	17.716	445.48
0.64182	19.116	445.48
0.7288	20.487	445.48
0.70939	21.925	445.48
0.79935	23.433	445.48
0.70951	24.942	445.48
0.61067	26.263	445.48
0.745	27.618	445.48
0.73459	29.098	445.48
0.71347	30.546	445.48
0.57641	31.836	445.48
0.74373	33.156	445.48
0.71106	34.611	445.48
0.73315	36.055	445.48
0.76774	37.556	445.48
0.77985	39.103	445.48
0.74587	40.629	445.48
0.74067	42.116	445.48
0.72593	43.582	445.48
0.68871	44.997	445.48
0.66525	46.351	445.48
0.75545	47.771	445.48
0.85409	49.381	445.48
0.71112	50.946	445.48
0.66061	52.318	445.48
0.64926	53.628	445.48
0.59397	54.871	445.48
0.67305	56.138	445.48
0.64112	57.452	445.48
0.71842	58.812	445.48
0.64957	60.18	445.48
0.67437	61.504	445.48
0.71546	62.893	445.48
0.81645	64.425	445.48
0.81613	66.058	445.48
0.64282	67.517	445.48
0.6402	68.8	445.48
0.63073	70.071	445.48
0.72238	71.424	445.48
0.6931	72.839	445.48
0.56069	74.093	445.48
0.76714	75.421	445.48
0.73125	76.92	445.48
0.73801	78.389	445.48
0.80842	79.935	445.48
0.68659	81.43	445.48
0.65865	82.775	445.48
0.79366	84.228	445.48
0.74549	85.767	445.48
0.7524	87.265	445.48
0.7175	88.735	445.48
0.81811	90.27	445.48
0.70302	91.791	445.48
0.69353	93.188	445.48
0.77885	94.66	445.48
0.64181	96.081	445.48
0.69467	97.418	445.48
0.72554	98.838	445.48
0.7747	100.34	445.48
0.70719	101.82	445.48
0.72545	103.25	445.48
0.72456	104.7	445.48
0.75726	106.18	445.48
0.73635	107.68	445.48
0.6893	109.1	445.48
0.75375	110.55	445.48
0.59775	111.9	445.48
0.73962	113.24	445.48
0.74532	114.72	445.48
0.7311	116.2	445.48
0.71677	117.64	445.48
0.84903	119.21	445.48
0.68124	120.74	445.48
0.7873	122.21	445.48
0.72895	123.73	445.48
0.55046	125	445.48
0.73222	126.29	445.48
0.62255	127.64	445.48
0.75645	129.02	445.48
0.78147	130.56	445.48
0.69161	132.03	445.48
0.60893	133.33	445.48
0.70218	134.64	445.48
0.67942	136.03	445.48
0.79432	137.5	445.48
0.73385	139.03	445.48
0.77138	140.53	445.48
0.74041	142.04	445.48
0.71112	143.5	445.48
0.67778	144.89	445.48
0.63351	146.2	445.48
0.54095	147.37	445.48
0.65431	148.57	445.48
0.64768	149.87	445.48
0.75308	151.27	445.48
0.6407	152.66	445.48
0.73854	154.04	445.48
0.69034	155.47	445.48
0.72692	156.89	445.48
0.66415	158.28	445.48
0.65256	159.6	445.48
0.76643	161.01	445.48
0.68092	162.46	445.48
0.70564	163.85	445.48
0.69319	165.25	445.48
0.67978	166.62	445.48
0.76853	168.07	445.48
0.6312	169.47	445.48
0.63208	170.73	445.48
0.67318	172.04	445.48
0.7288	173.44	445.48
0.84409	175.01	445.48
0.65777	176.51	445.48
0.72915	177.9	445.48
0.73362	179.36	445.48
0.76496	180.86	445.48
0.64321	182.27	445.48
0.70607	183.62	445.48
0.66758	184.99	445.48
0.62009	186.28	445.48
0.60596	187.51	445.48
0.73685	188.85	445.48
0.62815	190.21	445.48
0.75268	191.6	445.48
0.7232	193.07	445.48
0.77186	194.57	445.48
0.79532	196.13	445.48
0.68504	197.61	445.48
0.64967	198.95	445.48
0.58942	200.19	445.48
0.83418	201.61	445.48
0.79746	203.24	445.48
0.77244	204.81	445.48
0.70658	206.29	445.48
0.81084	207.81	445.48
0.75211	209.37	445.48
0.79669	210.92	445.48
0.63274	212.35	445.48
0.63521	213.62	445.48
0.8077	215.06	445.48
0.6469	216.52	445.48
0.63863	217.8	445.48
0.66139	219.1	445.48
0.68277	220.45	445.48
0.76887	221.9	445.48
0.67194	223.34	445.48
0.76481	224.77	445.48
0.7727	226.31	445.48
0.70749	227.79	445.48
0.73908	229.24	445.48
0.65821	230.64	445.48
0.72298	232.02	445.48
0.61381	233.35	445.48
0.66604	234.63	445.48
0.59639	235.9	445.48
0.79714	237.29	445.48
0.64404	238.73	445.48
0.77482	240.15	445.48
0.79951	241.72	445.48
0.84783	243.37	445.48
0.77001	244.99	445.48
0.60016	246.36	445.48
0.68539	247.65	445.48
0.74291	249.07	445.48
0.66475	250.48	445.48
0.66267	251.81	445.48
0.72432	253.2	445.48
0.7231	0.7231	447.28
0.58174	2.0279	447.28
0.72877	3.3385	447.28
0.6824	4.7496	447.28
0.66465	6.0967	447.28
0.7303	7.4916	447.28
0.65084	8.8728	447.28
0.70348	10.227	447.28
0.70593	11.636	447.28
0.73681	13.079	447.28
0.66468	14.481	447.28
0.80089	15.946	447.28
0.64221	17.389	447.28
0.62347	18.655	447.28
0.63034	19.909	447.28
0.64856	21.188	447.28
0.67427	22.511	447.28
0.64434	23.829	447.28
0.76246	25.236	447.28
0.62345	26.622	447.28
0.74964	27.995	447.28
0.66638	29.411	447.28
0.69555	30.773	447.28
0.63043	32.099	447.28
0.59523	33.325	447.28
0.75912	34.679	447.28
0.78706	36.225	447.28
0.66413	37.676	447.28
0.632	38.972	447.28
0.65172	40.256	447.28
0.70149	41.609	447.28
0.6292	42.94	447.28
0.78266	44.352	447.28
0.6645	45.799	447.28
0.64243	47.106	447.28
0.59157	48.34	447.28
0.81072	49.742	447.28
0.74129	51.294	447.28
0.62945	52.665	447.28
0.71947	54.014	447.28
0.69106	55.424	447.28
0.74958	56.865	447.28
0.79802	58.413	447.28
0.80177	60.013	447.28
0.68833	61.503	447.28
0.72944	62.92	447.28
0.63133	64.281	447.28
0.85838	65.771	447.28
0.74869	67.378	447.28
0.6223	68.749	447.28
0.76073	70.132	447.28
0.69621	71.589	447.28
0.65221	72.937	447.28
0.66096	74.25	447.28
0.61413	75.526	447.28
0.71262	76.852	447.28
0.70256	78.267	447.28
0.76026	79.73	447.28
0.61111	81.102	447.28
0.72497	82.438	447.28
0.7595	83.922	447.28
0.62167	85.303	447.28
0.50678	86.432	447.28
0.6395	87.578	447.28
0.69152	88.909	447.28
0.81437	90.415	447.28
0.72914	91.959	447.28
0.67195	93.36	447.28
0.60509	94.637	447.28
0.62066	95.862	447.28
0.69964	97.183	447.28
0.63544	98.518	447.28
0.60514	99.758	447.28
0.71403	101.08	447.28
0.68222	102.47	447.28
0.73124	103.89	447.28
0.5984	105.22	447.28
0.75744	106.57	447.28
0.74372	108.07	447.28
0.70808	109.53	447.28
0.75322	110.99	447.28
0.69076	112.43	447.28
0.65001	113.77	447.28
0.63565	115.06	447.28
0.69785	116.39	447.28
0.67557	117.76	447.28
0.79095	119.23	447.28
0.75579	120.78	447.28
0.72582	122.26	447.28
0.55787	123.54	447.28
0.71156	124.81	447.28
0.72527	126.25	447.28
0.6576	127.63	447.28
0.76025	129.05	447.28
0.62955	130.44	447.28
0.61783	131.69	447.28
0.67707	132.98	447.28
0.73531	134.39	447.28
0.70965	135.84	447.28
0.65751	137.21	447.28
0.76041	138.62	447.28
0.71614	140.1	447.28
0.76222	141.58	447.28
0.72204	143.06	447.28
0.66563	144.45	447.28
0.76458	145.88	447.28
0.80398	147.45	447.28
0.75199	149.01	447.28
0.69711	150.46	447.28
0.69929	151.85	447.28
0.70888	153.26	447.28
0.78474	154.75	447.28
0.81192	156.35	447.28
0.70118	157.86	447.28
0.79917	159.36	447.28
0.72348	160.89	447.28
0.70076	162.31	447.28
0.69709	163.71	447.28
0.69076	165.1	447.28
0.70906	166.5	447.28
0.7455	167.95	447.28
0.59576	169.29	447.28
0.76923	170.66	447.28
0.6874	172.11	447.28
0.75952	173.56	447.28
0.68601	175.01	447.28
0.66985	176.36	447.28
0.67707	177.71	447.28
0.66272	179.05	447.28
0.7684	180.48	447.28
0.77168	182.02	447.28
0.74633	183.54	447.28
0.70362	184.99	447.28
0.65466	186.35	447.28
0.65442	187.65	447.28
0.75418	189.06	447.28
0.60373	190.42	447.28
0.70796	191.73	447.28
0.77761	193.22	447.28
0.69892	194.7	447.28
0.71782	196.11	447.28
0.69623	197.53	447.28
0.70845	198.93	447.28
0.62777	200.27	447.28
0.65002	201.54	447.28
0.59979	202.79	447.28
0.7258	204.12	447.28
0.8404	205.69	447.28
0.61792	207.14	447.28
0.67725	208.44	447.28
0.83295	209.95	447.28
0.64025	211.42	447.28
0.78185	212.85	447.28
0.7405	214.37	447.28
0.70833	215.82	447.28
0.78963	217.31	447.28
0.71911	218.82	447.28
0.66551	220.21	447.28
0.69548	221.57	447.28
0.63809	222.9	447.28
0.63013	224.17	447.28
0.63661	225.44	447.28
0.7692	226.84	447.28
0.80475	228.42	447.28
0.55345	229.78	447.28
0.59489	230.92	447.28
0.74245	232.26	447.28
0.70147	233.7	447.28
0.7317	235.14	447.28
0.67474	236.54	447.28
0.84504	238.06	447.28
0.67268	239.58	447.28
0.77827	241.03	447.28
0.78065	242.59	447.28
0.7497	244.12	447.28
0.72247	245.59	447.28
0.79136	247.11	447.28
0.82353	248.72	447.28
0.70571	250.25	447.28
0.68722	251.65	447.28
0.76685	253.1	447.28
0.59875	1.0487	449.08
0.7866	2.4341	449.08
0.67915	3.8998	449.08
0.69717	5.2762	449.08
0.75367	6.727	449.08
0.77876	8.2594	449.08
0.7937	9.8319	449.08
0.58489	11.21	449.08
0.71861	12.514	449.08
0.86809	14.101	449.08
0.68042	15.649	449.08
0.74722	17.077	449.08
0.58167	18.406	449.08
0.62014	19.608	449.08
0.71234	20.94	449.08
0.70587	22.358	449.08
0.54693	23.611	449.08
0.61425	24.772	449.08
0.71511	26.102	449.08
0.81385	27.631	449.08
0.76446	29.209	449.08
0.81446	30.788	449.08
0.73003	32.332	449.08
0.70555	33.768	449.08
0.62882	35.102	449.08
0.7328	36.464	449.08
0.72247	37.919	449.08
0.70737	39.349	449.08
0.69235	40.749	449.08
0.66492	42.106	449.08
0.78499	43.556	449.08
0.61859	44.959	449.08
0.6839	46.262	449.08
0.72141	47.667	449.08
0.75057	49.139	449.08
0.71795	50.608	449.08
0.70131	52.027	449.08
0.78792	53.516	449.08
0.84079	55.145	449.08
0.7581	56.744	449.08
0.68138	58.183	449.08
0.83832	59.703	449.08
0.68061	61.222	449.08
0.7209	62.623	449.08
0.68441	64.029	449.08
0.745	65.458	449.08
0.59893	66.802	449.08
0.68598	68.087	449.08
0.73871	69.512	449.08
0.71972	70.97	449.08
0.74996	72.44	449.08
0.66279	73.852	449.08
0.81512	75.33	449.08
0.79692	76.942	449.08
0.59823	78.338	449.08
0.67494	79.611	449.08
0.65809	80.944	449.08
0.72851	82.33	449.08
0.85075	83.91	449.08
0.62882	85.389	449.08
0.63729	86.655	449.08
0.65335	87.946	449.08
0.71816	89.317	449.08
0.64287	90.679	449.08
0.61095	91.932	449.08
0.59449	93.138	449.08
0.67212	94.404	449.08
0.61493	95.691	449.08
0.64129	96.948	449.08
0.62345	98.212	449.08
0.7748	99.611	449.08
0.81239	101.2	449.08
0.76257	102.77	449.08
0.75927	104.29	449.08
0.71415	105.77	449.08
0.66578	107.15	449.08
0.58634	108.4	449.08
0.7959	109.78	449.08
0.72885	111.31	449.08
0.62898	112.66	449.08
0.73174	114.03	449.08
0.63256	115.39	449.08
0.80998	116.83	449.08
0.79134	118.43	449.08
0.80465	120.03	449.08
0.71745	121.55	449.08
0.63964	122.91	449.08
0.698	124.25	449.08
0.73808	125.68	449.08
0.71149	127.13	449.08
0.6905	128.53	449.08
0.76649	129.99	449.08
0.74155	131.5	449.08
0.71248	132.95	449.08
0.7258	134.39	449.08
0.54232	135.66	449.08
0.64161	136.84	449.08
0.70111	138.19	449.08
0.72308	139.61	449.08
0.62941	140.96	449.08
0.62231	142.21	449.08
0.688	143.53	449.08
0.59231	144.81	449.08
0.72575	146.12	449.08
0.76281	147.61	449.08
0.69153	149.07	449.08
0.67127	150.43	449.08
0.71303	151.81	449.08
0.67354	153.2	449.08
0.76759	154.64	449.08
0.58564	155.99	449.08
0.63477	157.21	449.08
0.62136	158.47	449.08
0.64124	159.73	449.08
0.69622	161.07	449.08
0.63405	162.4	449.08
0.78169	163.82	449.08
0.73733	165.34	449.08
0.7422	166.82	449.08
0.66465	168.22	449.08
0.78596	169.67	449.08
0.69858	171.16	449.08
0.82282	172.68	449.08
0.67651	174.18	449.08
0.67565	175.53	449.08
0.60325	176.81	449.08
0.74503	178.16	449.08
0.77431	179.68	449.08
0.78063	181.23	449.08
0.81334	182.83	449.08
0.6316	184.27	449.08
0.67308	185.58	449.08
0.83084	187.08	449.08
0.75717	188.67	449.08
0.65185	190.08	449.08
0.79616	191.52	449.08
0.60362	192.92	449.08
0.62248	194.15	449.08
0.68995	195.46	449.08
0.70722	196.86	449.08
0.66044	198.23	449.08
0.70106	199.59	449.08
0.70288	200.99	449.08
0.63119	202.33	449.08
0.63535	203.59	449.08
0.76669	205	449.08
0.64298	206.41	449.08
0.72585	207.77	449.08
0.76348	209.26	449.08
0.70761	210.73	449.08
0.79222	212.23	449.08
0.67645	213.7	449.08
0.65014	215.03	449.08
0.75696	216.44	449.08
0.89996	218.09	449.08
0.72835	219.72	449.08
0.65584	221.11	449.08
0.78897	222.55	449.08
0.79998	224.14	449.08
0.66668	225.61	449.08
0.70976	226.98	449.08
0.65049	228.34	449.08
0.59007	229.58	449.08
0.59169	230.77	449.08
0.80871	232.17	449.08
0.62805	233.6	449.08
0.58185	234.81	449.08
0.6622	236.06	449.08
0.64221	237.36	449.08
0.57701	238.58	449.08
0.68776	239.85	449.08
0.62152	241.15	449.08
0.65799	242.43	449.08
0.63388	243.73	449.08
0.75155	245.11	449.08
0.69515	246.56	449.08
0.77462	248.03	449.08
0.84798	249.65	449.08
0.6757	251.17	449.08
0.80057	252.65	449.08
0.72674	0.72674	450.88
0.8032	2.2567	450.88
0.81572	3.8756	450.88
0.67999	5.3713	450.88
0.60563	6.6569	450.88
0.80907	8.0716	450.88
0.66821	9.5489	450.88
0.72706	10.944	450.88
0.65584	12.327	450.88
0.67947	13.662	450.88
0.62856	14.97	450.88
0.72371	16.323	450.88
0.63554	17.682	450.88
0.54152	18.859	450.88
0.70076	20.101	450.88
0.70668	21.509	450.88
0.6312	22.847	450.88
0.73618	24.214	450.88
0.70151	25.652	450.88
0.78708	27.14	450.88
0.66237	28.59	450.88
0.6808	29.933	450.88
0.706	31.32	450.88
0.81064	32.836	450.88
0.78608	34.433	450.88
0.66843	35.888	450.88
0.70881	37.265	450.88
0.59508	38.569	450.88
0.76836	39.932	450.88
0.83304	41.534	450.88
0.69999	43.067	450.88
0.80013	44.567	450.88
0.73322	46.1	450.88
0.60816	47.441	450.88
0.68282	48.732	450.88
0.69282	50.108	450.88
0.73024	51.531	450.88
0.58464	52.846	450.88
0.80524	54.236	450.88
0.71184	55.753	450.88
0.65921	57.124	450.88
0.68805	58.471	450.88
0.74747	59.907	450.88
0.63034	61.285	450.88
0.79552	62.71	450.88
0.60362	64.11	450.88
0.62874	65.342	450.88
0.72915	66.7	450.88
0.66611	68.095	450.88
0.5962	69.357	450.88
0.77812	70.732	450.88
0.60608	72.116	450.88
0.72337	73.445	450.88
0.64012	74.809	450.88
0.77189	76.221	450.88
0.74916	77.742	450.88
0.75638	79.247	450.88
0.72711	80.731	450.88
0.7066	82.165	450.88
0.75209	83.623	450.88
0.60579	84.981	450.88
0.69491	86.282	450.88
0.7085	87.685	450.88
0.70682	89.101	450.88
0.6327	90.44	450.88
0.75	91.823	450.88
0.69859	93.271	450.88
0.59137	94.561	450.88
0.6733	95.826	450.88
0.71844	97.218	450.88
0.70905	98.645	450.88
0.72362	100.08	450.88
0.66586	101.47	450.88
0.77698	102.91	450.88
0.66471	104.35	450.88
0.70503	105.72	450.88
0.77875	107.21	450.88
0.82171	108.81	450.88
0.79996	110.43	450.88
0.68047	111.91	450.88
0.65507	113.24	450.88
0.67148	114.57	450.88
0.6287	115.87	450.88
0.70752	117.21	450.88
0.69852	118.61	450.88
0.8236	120.13	450.88
0.77484	121.73	450.88
0.66011	123.17	450.88
0.68205	124.51	450.88
0.64163	125.83	450.88
0.63541	127.11	450.88
0.58633	128.33	450.88
0.71826	129.64	450.88
0.78356	131.14	450.88
0.66377	132.59	450.88
0.80268	134.05	450.88
0.63665	135.49	450.88
0.80093	136.93	450.88
0.6238	138.35	450.88
0.62318	139.6	450.88
0.60642	140.83	450.88
0.62707	142.06	450.88
0.66737	143.36	450.88
0.70188	144.73	450.88
0.63142	146.06	450.88
0.71529	147.41	450.88
0.71015	148.83	450.88
0.74317	150.29	450.88
0.67579	151.71	450.88
0.71422	153.1	450.88
0.60065	154.41	450.88
0.59886	155.61	450.88
0.81046	157.02	450.88
0.72022	158.55	450.88
0.749	160.02	450.88
0.64481	161.41	450.88
0.69723	162.76	450.88
0.75173	164.2	450.88
0.77173	165.73	450.88
0.67669	167.18	450.88
0.76406	168.62	450.88
0.6664	170.05	450.88
0.62451	171.34	450.88
0.7188	172.68	450.88
0.70154	174.1	450.88
0.73109	175.53	450.88
0.81465	177.08	450.88
0.71125	178.61	450.88
0.77628	180.09	450.88
0.66992	181.54	450.88
0.79862	183.01	450.88
0.77	184.58	450.88
0.71033	186.06	450.88
0.65684	187.42	450.88
0.7068	188.79	450.88
0.57013	190.07	450.88
0.79531	191.43	450.88
0.72344	192.95	450.88
0.6594	194.33	450.88
0.82751	195.82	450.88
0.61971	197.27	450.88
0.73048	198.62	450.88
0.79593	200.14	450.88
0.76267	201.7	450.88
0.69427	203.16	450.88
0.61773	204.47	450.88
0.71319	205.8	450.88
0.71756	207.23	450.88
0.65463	208.6	450.88
0.58564	209.84	450.88
0.71252	211.14	450.88
0.75857	212.61	450.88
0.77704	214.15	450.88
0.73126	215.66	450.88
0.59911	216.99	450.88
0.79896	218.39	450.88
0.70704	219.89	450.88
0.74559	221.35	450.88
0.69384	222.78	450.88
0.60993	224.09	450.88
0.59607	225.29	450.88
0.6724	226.56	450.88
0.778	228.01	450.88
0.74622	229.54	450.88
0.75611	231.04	450.88
0.69552	232.49	450.88
0.62693	233.81	450.88
0.69139	235.13	450.88
0.65584	236.48	450.88
0.58342	237.72	450.88
0.73679	239.04	450.88
0.58675	240.36	450.88
0.67532	241.62	450.88
0.73414	243.03	450.88
0.81663	244.58	450.88
0.61384	246.02	450.88
0.67539	247.3	450.88
0.85898	248.84	450.88
0.7742	250.47	450.88
0.83812	252.08	450.88
0.6108	253.53	450.88
0.58061	1.0306	452.68
0.66978	2.281	452.68
0.64188	3.5926	452.68
0.56995	4.8045	452.68
0.64593	6.0204	452.68
0.75042	7.4167	452.68
0.74198	8.9091	452.68
0.62099	10.272	452.68
0.78839	11.681	452.68
0.64964	13.119	452.68
0.74937	14.518	452.68
0.79842	16.066	452.68
0.59227	17.457	452.68
0.76321	18.812	452.68
0.68172	20.257	452.68
0.60763	21.547	452.68
0.68746	22.842	452.68
0.68305	24.212	452.68
0.6916	25.587	452.68
0.78893	27.068	452.68
0.79333	28.65	452.68
0.68246	30.126	452.68
0.67512	31.483	452.68
0.54764	32.706	452.68
0.80566	34.059	452.68
0.68049	35.545	452.68
0.61614	36.842	452.68
0.80837	38.267	452.68
0.81217	39.887	452.68
0.67577	41.375	452.68
0.68561	42.736	452.68
0.77032	44.192	452.68
0.79048	45.753	452.68
0.73299	47.277	452.68
0.65035	48.66	452.68
0.68453	49.995	452.68
0.61313	51.292	452.68
0.75297	52.659	452.68
0.77962	54.191	452.68
0.74248	55.713	452.68
0.75469	57.21	452.68
0.72438	58.69	452.68
0.71979	60.134	452.68
0.66197	61.515	452.68
0.7527	62.93	452.68
0.66245	64.345	452.68
0.74072	65.748	452.68
0.63621	67.125	452.68
0.67558	68.437	452.68
0.6185	69.731	452.68
0.72608	71.076	452.68
0.73454	72.536	452.68
0.71354	73.985	452.68
0.62429	75.322	452.68
0.64309	76.59	452.68
0.68554	77.918	452.68
0.67812	79.282	452.68
0.84046	80.801	452.68
0.74566	82.387	452.68
0.79339	83.926	452.68
0.69581	85.415	452.68
0.75118	86.862	452.68
0.66639	88.28	452.68
0.63319	89.579	452.68
0.75417	90.967	452.68
0.7503	92.471	452.68
0.66623	93.888	452.68
0.67846	95.232	452.68
0.7042	96.615	452.68
0.73636	98.055	452.68
0.73491	99.527	452.68
0.63655	100.9	452.68
0.66862	102.2	452.68
0.62016	103.49	452.68
0.86718	104.98	452.68
0.60154	106.45	452.68
0.70295	107.75	452.68
0.77026	109.23	452.68
0.65724	110.65	452.68
0.60915	111.92	452.68
0.80767	113.34	452.68
0.75021	114.89	452.68
0.75113	116.4	452.68
0.77176	117.92	452.68
0.71738	119.41	452.68
0.64378	120.77	452.68
0.63126	122.04	452.68
0.79461	123.47	452.68
0.58801	124.85	452.68
