#MaxRadius:0.89998	MaxHeight:634	MaxLength:200
49997
0.6508	93.359	330.14
0.63933	94.649	330.14
0.81565	96.104	330.14
0.62354	97.543	330.14
0.56085	98.727	330.14
0.68246	99.971	330.14
0.66372	101.32	330.14
0.79549	102.78	330.14
0.75291	104.32	330.14
0.7616	105.84	330.14
0.72302	107.32	330.14
0.7789	108.83	330.14
0.70621	110.31	330.14
0.80929	111.83	330.14
0.75503	113.39	330.14
0.7834	114.93	330.14
0.79914	116.51	330.14
0.64868	117.96	330.14
0.7787	119.39	330.14
0.72506	120.89	330.14
0.54403	122.16	330.14
0.73025	123.43	330.14
0.61694	124.78	330.14
0.6953	126.09	330.14
0.70324	127.49	330.14
0.65819	128.85	330.14
0.71276	130.22	330.14
0.65477	131.59	330.14
0.84991	133.1	330.14
0.63659	134.58	330.14
0.7592	135.98	330.14
0.69747	137.44	330.14
0.75705	138.89	330.14
0.75806	140.4	330.14
0.6993	141.86	330.14
0.80833	143.37	330.14
0.68373	144.86	330.14
0.77943	146.33	330.14
0.64798	147.75	330.14
0.65092	149.05	330.14
0.718	150.42	330.14
0.80115	151.94	330.14
0.70373	153.44	330.14
0.69309	154.84	330.14
0.70768	156.24	330.14
0.72693	157.68	330.14
0.85923	159.26	330.14
0.85767	160.98	330.14
0.67321	162.51	330.14
0.84029	164.02	330.14
0.81123	165.68	330.14
0.55978	167.05	330.14
0.64686	168.25	330.14
0.74267	169.64	330.14
0.71306	171.1	330.14
0.76445	172.58	330.14
0.73816	174.08	330.14
0.62044	175.44	330.14
0.61427	176.67	330.14
0.69921	177.99	330.14
0.67225	179.36	330.14
0.8046	180.83	330.14
0.75875	182.4	330.14
0.66182	183.82	330.14
0.69398	185.17	330.14
0.66043	186.53	330.14
0.82467	188.01	330.14
0.6315	189.47	330.14
0.72811	190.83	330.14
0.77499	192.33	330.14
0.7447	193.85	330.14
0.6009	195.2	330.14
0.65419	196.45	330.14
0.60893	197.72	330.14
0.8065	199.13	330.14
0.68316	200.62	330.14
0.69468	0.69468	331.94
0.62698	2.0163	331.94
0.80184	3.4452	331.94
0.61907	4.8661	331.94
0.57926	6.0644	331.94
0.81798	7.4616	331.94
0.75319	9.0328	331.94
0.67839	10.464	331.94
0.74608	11.889	331.94
0.7544	13.389	331.94
0.71528	14.859	331.94
0.7116	16.286	331.94
0.63006	17.628	331.94
0.59752	18.855	331.94
0.74159	20.194	331.94
0.85499	21.791	331.94
0.62768	23.273	331.94
0.77022	24.671	331.94
0.71033	26.152	331.94
0.71833	27.581	331.94
0.6975	28.996	331.94
0.6232	30.317	331.94
0.67898	31.619	331.94
0.7112	33.009	331.94
0.72269	34.443	331.94
0.65124	35.817	331.94
0.63449	37.103	331.94
0.67253	38.41	331.94
0.75054	39.833	331.94
0.69551	41.279	331.94
0.72986	42.705	331.94
0.58932	44.024	331.94
0.65645	45.269	331.94
0.76699	46.693	331.94
0.62185	48.082	331.94
0.71058	49.414	331.94
0.67032	50.795	331.94
0.62381	52.089	331.94
0.69706	53.41	331.94
0.56991	54.677	331.94
0.6627	55.91	331.94
0.75131	57.324	331.94
0.59751	58.672	331.94
0.74627	60.016	331.94
0.63363	61.396	331.94
0.63158	62.661	331.94
0.74987	64.043	331.94
0.60928	65.402	331.94
0.57991	66.591	331.94
0.69395	67.865	331.94
0.68914	69.248	331.94
0.58626	70.524	331.94
0.79519	71.905	331.94
0.64929	73.349	331.94
0.68806	74.687	331.94
0.65557	76.03	331.94
0.71497	77.401	331.94
0.72376	78.84	331.94
0.54212	80.106	331.94
0.69447	81.342	331.94
0.72803	82.765	331.94
0.8189	84.312	331.94
0.63206	85.763	331.94
0.68098	87.076	331.94
0.65279	88.409	331.94
0.72953	89.792	331.94
0.6076	91.129	331.94
0.77784	92.514	331.94
0.74904	94.041	331.94
0.73906	95.529	331.94
0.63632	96.905	331.94
0.68234	98.223	331.94
0.72565	99.631	331.94
0.70917	101.07	331.94
0.69149	102.47	331.94
0.75916	103.92	331.94
0.73842	105.41	331.94
0.64573	106.8	331.94
0.66132	108.11	331.94
0.74191	109.51	331.94
0.7328	110.98	331.94
0.65145	112.37	331.94
0.57225	113.59	331.94
0.68928	114.85	331.94
0.70379	116.25	331.94
0.71146	117.66	331.94
0.68604	119.06	331.94
0.73302	120.48	331.94
0.69787	121.91	331.94
0.80518	123.41	331.94
0.63102	124.85	331.94
0.73126	126.21	331.94
0.77712	127.72	331.94
0.81841	129.31	331.94
0.68802	130.82	331.94
0.6247	132.13	331.94
0.74459	133.5	331.94
0.65285	134.9	331.94
0.61775	136.17	331.94
0.70053	137.49	331.94
0.762	138.95	331.94
0.54132	140.26	331.94
0.73734	141.53	331.94
0.76646	143.04	331.94
0.69105	144.5	331.94
0.62418	145.81	331.94
0.70021	147.13	331.94
0.77665	148.61	331.94
0.74266	150.13	331.94
0.72657	151.6	331.94
0.76829	153.1	331.94
0.71749	154.58	331.94
0.66987	155.97	331.94
0.59435	157.23	331.94
0.77428	158.6	331.94
0.71924	160.09	331.94
0.69627	161.51	331.94
0.68037	162.89	331.94
0.67605	164.24	331.94
0.66281	165.58	331.94
0.7199	166.96	331.94
0.78059	168.47	331.94
0.75667	170	331.94
0.66221	171.42	331.94
0.67881	172.76	331.94
0.68429	174.13	331.94
0.70399	175.51	331.94
0.75591	176.97	331.94
0.58027	178.31	331.94
0.66147	179.55	331.94
0.77529	180.99	331.94
0.77297	182.54	331.94
0.72372	184.03	331.94
0.62244	185.38	331.94
0.73809	186.74	331.94
0.5577	188.04	331.94
0.7408	189.33	331.94
0.5805	190.66	331.94
0.60641	191.84	331.94
0.56669	193.02	331.94
0.83727	194.42	331.94
0.65135	195.91	331.94
0.75919	197.32	331.94
0.7733	198.85	331.94
0.7946	200.42	331.94
0.69486	1.1446	333.74
0.6377	2.4772	333.74
0.66174	3.7766	333.74
0.72854	5.1669	333.74
0.71991	6.6154	333.74
0.57745	7.9127	333.74
0.60663	9.0968	333.74
0.78555	10.489	333.74
0.62096	11.896	333.74
0.73712	13.254	333.74
0.73809	14.729	333.74
0.54053	16.007	333.74
0.69801	17.246	333.74
0.68171	18.626	333.74
0.71669	20.024	333.74
0.65767	21.398	333.74
0.59239	22.648	333.74
0.70693	23.948	333.74
0.72602	25.381	333.74
0.75866	26.865	333.74
0.63018	28.254	333.74
0.58434	29.469	333.74
0.7485	30.802	333.74
0.62477	32.175	333.74
0.6891	33.489	333.74
0.62913	34.807	333.74
0.64877	36.085	333.74
0.70334	37.437	333.74
0.70354	38.844	333.74
0.69535	40.243	333.74
0.78395	41.722	333.74
0.83661	43.343	333.74
0.77059	44.95	333.74
0.73353	46.454	333.74
0.78912	47.977	333.74
0.81584	49.582	333.74
0.73736	51.135	333.74
0.68566	52.558	333.74
0.76431	54.008	333.74
0.71979	55.492	333.74
0.8185	57.03	333.74
0.65166	58.5	333.74
0.63813	59.79	333.74
0.73755	61.166	333.74
0.74683	62.65	333.74
0.66889	64.066	333.74
0.753	65.488	333.74
0.56035	66.801	333.74
0.69471	68.056	333.74
0.76206	69.513	333.74
0.75017	71.025	333.74
0.7353	72.511	333.74
0.84203	74.088	333.74
0.69842	75.628	333.74
0.79026	77.117	333.74
0.70922	78.617	333.74
0.75092	80.077	333.74
0.74294	81.571	333.74
0.61432	82.928	333.74
0.60509	84.147	333.74
0.70356	85.456	333.74
0.62342	86.783	333.74
0.71722	88.124	333.74
0.6018	89.443	333.74
0.59287	90.637	333.74
0.70496	91.935	333.74
0.71868	93.359	333.74
0.65616	94.734	333.74
0.72384	96.114	333.74
0.71894	97.556	333.74
0.77503	99.05	333.74
0.67761	100.5	333.74
0.66514	101.85	333.74
0.77357	103.28	333.74
0.67592	104.73	333.74
0.80119	106.21	333.74
0.7124	107.72	333.74
0.71171	109.15	333.74
0.68471	110.55	333.74
0.71667	111.95	333.74
0.71079	113.37	333.74
0.59787	114.68	333.74
0.77528	116.06	333.74
0.72556	117.56	333.74
0.67936	118.96	333.74
0.59703	120.24	333.74
0.74771	121.58	333.74
0.71066	123.04	333.74
0.67453	124.43	333.74
0.80394	125.9	333.74
0.7107	127.42	333.74
0.62669	128.76	333.74
0.75587	130.14	333.74
0.80018	131.7	333.74
0.71111	133.21	333.74
0.80427	134.72	333.74
0.73096	136.26	333.74
0.73469	137.72	333.74
0.71292	139.17	333.74
0.67259	140.56	333.74
0.75013	141.98	333.74
0.64071	143.37	333.74
0.74842	144.76	333.74
0.77047	146.28	333.74
0.69715	147.75	333.74
0.70062	149.14	333.74
0.69118	150.53	333.74
0.75849	151.98	333.74
0.74274	153.49	333.74
0.85093	155.08	333.74
0.72021	156.65	333.74
0.71311	158.08	333.74
0.66753	159.46	333.74
0.78365	160.92	333.74
0.73199	162.43	333.74
0.62013	163.78	333.74
0.75957	165.16	333.74
0.77963	166.7	333.74
0.72187	168.2	333.74
0.72554	169.65	333.74
0.67453	171.05	333.74
0.62117	172.35	333.74
0.66339	173.63	333.74
0.73601	175.03	333.74
0.55164	176.32	333.74
0.63564	177.51	333.74
0.76182	178.9	333.74
0.62214	180.29	333.74
0.72554	181.63	333.74
0.81852	183.18	333.74
0.64225	184.64	333.74
0.74111	186.02	333.74
0.68478	187.45	333.74
0.81741	188.95	333.74
0.85258	190.62	333.74
0.65311	192.13	333.74
0.58576	193.37	333.74
0.58469	194.54	333.74
0.62212	195.74	333.74
0.63358	197	333.74
0.71432	198.35	333.74
0.8051	199.87	333.74
0.69026	0.69026	335.54
0.58431	1.9648	335.54
0.60089	3.15	335.54
0.60682	4.3577	335.54
0.68852	5.6531	335.54
0.65664	6.9982	335.54
0.73555	8.3904	335.54
0.66992	9.7959	335.54
0.73014	11.196	335.54
0.80437	12.73	335.54
0.73041	14.265	335.54
0.71386	15.71	335.54
0.65624	17.08	335.54
0.7149	18.451	335.54
0.71647	19.882	335.54
0.75361	21.352	335.54
0.6093	22.715	335.54
0.70236	24.027	335.54
0.63488	25.364	335.54
0.65126	26.65	335.54
0.70428	28.006	335.54
0.5963	29.306	335.54
0.78473	30.687	335.54
0.75384	32.226	335.54
0.69665	33.676	335.54
0.68012	35.053	335.54
0.74104	36.474	335.54
0.75113	37.966	335.54
0.68934	39.407	335.54
0.7363	40.833	335.54
0.54612	42.115	335.54
0.73507	43.396	335.54
0.6708	44.802	335.54
0.74646	46.219	335.54
0.7053	47.671	335.54
0.70346	49.08	335.54
0.72339	50.507	335.54
0.58578	51.816	335.54
0.65094	53.053	335.54
0.63598	54.339	335.54
0.70834	55.684	335.54
0.83168	57.224	335.54
0.74151	58.797	335.54
0.75695	60.295	335.54
0.75009	61.802	335.54
0.85911	63.412	335.54
0.66352	64.934	335.54
0.71206	66.31	335.54
0.66436	67.686	335.54
0.83052	69.181	335.54
0.71479	70.726	335.54
0.68451	72.126	335.54
0.68305	73.493	335.54
0.7061	74.882	335.54
0.66421	76.253	335.54
0.69373	77.611	335.54
0.71332	79.018	335.54
0.74462	80.476	335.54
0.70649	81.927	335.54
0.66942	83.303	335.54
0.83899	84.811	335.54
0.76464	86.415	335.54
0.72117	87.901	335.54
0.65404	89.276	335.54
0.60509	90.535	335.54
0.65731	91.797	335.54
0.81167	93.266	335.54
0.68201	94.76	335.54
0.74819	96.19	335.54
0.73742	97.676	335.54
0.78216	99.195	335.54
0.62489	100.6	335.54
0.73499	101.96	335.54
0.7309	103.43	335.54
0.77401	104.93	335.54
0.7251	106.43	335.54
0.59542	107.75	335.54
0.63894	108.99	335.54
0.68165	110.31	335.54
0.71154	111.7	335.54
0.64113	113.05	335.54
0.72399	114.42	335.54
0.74709	115.89	335.54
0.54438	117.18	335.54
0.75121	118.48	335.54
0.73065	119.96	335.54
0.70856	121.4	335.54
0.80827	122.91	335.54
0.77533	124.5	335.54
0.74772	126.02	335.54
0.66456	127.43	335.54
0.69471	128.79	335.54
0.70208	130.19	335.54
0.58589	131.48	335.54
0.78681	132.85	335.54
0.76216	134.4	335.54
0.56581	135.73	335.54
0.62987	136.92	335.54
0.71795	138.27	335.54
0.80294	139.79	335.54
0.79511	141.39	335.54
0.75611	142.94	335.54
0.7215	144.42	335.54
0.81053	145.95	335.54
0.71419	147.48	335.54
0.74988	148.94	335.54
0.79195	150.48	335.54
0.62065	151.89	335.54
0.58337	153.1	335.54
0.85772	154.54	335.54
0.73343	156.13	335.54
0.64542	157.51	335.54
0.63876	158.79	335.54
0.62457	160.06	335.54
0.58411	161.27	335.54
0.76219	162.61	335.54
0.72015	164.09	335.54
0.69131	165.51	335.54
0.71481	166.91	335.54
0.61193	168.24	335.54
0.77485	169.62	335.54
0.79145	171.19	335.54
0.58829	172.57	335.54
0.73164	173.89	335.54
0.78686	175.41	335.54
0.57208	176.77	335.54
0.6337	177.97	335.54
0.72089	179.33	335.54
0.69974	180.75	335.54
0.84519	182.29	335.54
0.76556	183.9	335.54
0.6217	185.29	335.54
0.71927	186.63	335.54
0.68566	188.04	335.54
0.69431	189.42	335.54
0.69046	190.8	335.54
0.6225	192.12	335.54
0.63702	193.38	335.54
0.66304	194.68	335.54
0.59062	195.93	335.54
0.70871	197.23	335.54
0.68571	198.62	335.54
0.73494	200.04	335.54
0.72358	1.1734	337.34
0.5962	2.4931	337.34
0.8157	3.9051	337.34
0.72084	5.4416	337.34
0.80243	6.9649	337.34
0.79113	8.5584	337.34
0.77367	10.123	337.34
0.77956	11.676	337.34
0.68944	13.145	337.34
0.70163	14.537	337.34
0.76636	16.005	337.34
0.68688	17.458	337.34
0.73881	18.883	337.34
0.7921	20.414	337.34
0.70008	21.907	337.34
0.63401	23.241	337.34
0.73186	24.606	337.34
0.755	26.093	337.34
0.58906	27.437	337.34
0.68946	28.716	337.34
0.63975	30.045	337.34
0.65153	31.336	337.34
0.77221	32.76	337.34
0.69116	34.224	337.34
0.75476	35.669	337.34
0.74845	37.173	337.34
0.6531	38.574	337.34
0.66866	39.896	337.34
0.74875	41.313	337.34
0.65437	42.717	337.34
0.67167	44.043	337.34
0.76772	45.482	337.34
0.80859	47.058	337.34
0.66112	48.528	337.34
0.70348	49.893	337.34
0.81412	51.41	337.34
0.67139	52.896	337.34
0.80633	54.373	337.34
0.58758	55.767	337.34
0.74548	57.1	337.34
0.7574	58.603	337.34
0.65164	60.012	337.34
0.738	61.402	337.34
0.56959	62.71	337.34
0.78577	64.065	337.34
0.71662	65.567	337.34
0.81917	67.103	337.34
0.77929	68.702	337.34
0.65808	70.139	337.34
0.73986	71.537	337.34
0.58644	72.863	337.34
0.78967	74.239	337.34
0.70276	75.732	337.34
0.70745	77.142	337.34
0.62712	78.476	337.34
0.70233	79.806	337.34
0.85964	81.368	337.34
0.64856	82.876	337.34
0.67022	84.195	337.34
0.7204	85.585	337.34
0.73374	87.04	337.34
0.67528	88.449	337.34
0.74861	89.873	337.34
0.72547	91.347	337.34
0.71904	92.791	337.34
0.61883	94.129	337.34
0.58675	95.335	337.34
0.71962	96.641	337.34
0.77412	98.135	337.34
0.7063	99.615	337.34
0.71926	101.04	337.34
0.65864	102.42	337.34
0.74674	103.82	337.34
0.66167	105.23	337.34
0.66596	106.56	337.34
0.70848	107.93	337.34
0.72563	109.37	337.34
0.70269	110.8	337.34
0.70932	112.21	337.34
0.78616	113.7	337.34
0.7517	115.24	337.34
0.61296	116.61	337.34
0.76879	117.99	337.34
0.68205	119.44	337.34
0.64928	120.77	337.34
0.81025	122.23	337.34
0.60855	123.65	337.34
0.7087	124.97	337.34
0.66772	126.34	337.34
0.60253	127.61	337.34
0.72906	128.94	337.34
0.60896	130.28	337.34
0.69723	131.59	337.34
0.66616	132.95	337.34
0.66028	134.28	337.34
0.79578	135.73	337.34
0.63656	137.17	337.34
0.68699	138.49	337.34
0.77715	139.95	337.34
0.79501	141.53	337.34
0.53573	142.86	337.34
0.702	144.1	337.34
0.77207	145.57	337.34
0.77996	147.12	337.34
0.61866	148.52	337.34
0.69832	149.84	337.34
0.70177	151.24	337.34
0.58296	152.52	337.34
0.8091	153.91	337.34
0.58329	155.31	337.34
0.824	156.71	337.34
0.63919	158.18	337.34
0.73773	159.55	337.34
0.62201	160.91	337.34
0.76651	162.3	337.34
0.7982	163.87	337.34
0.73379	165.4	337.34
0.81744	166.95	337.34
0.71239	168.48	337.34
0.66625	169.86	337.34
0.62398	171.15	337.34
0.82893	172.6	337.34
0.62464	174.06	337.34
0.62554	175.31	337.34
0.67894	176.61	337.34
0.71078	178	337.34
0.72827	179.44	337.34
0.77342	180.94	337.34
0.76974	182.48	337.34
0.64351	183.9	337.34
0.85254	185.39	337.34
0.81113	187.06	337.34
0.71664	188.58	337.34
0.67507	189.98	337.34
0.84119	191.49	337.34
0.64471	192.98	337.34
0.6233	194.25	337.34
0.67984	195.55	337.34
0.76339	196.99	337.34
0.61764	198.37	337.34
0.64725	199.64	337.34
0.70359	0.70359	339.14
0.68967	2.0969	339.14
0.78571	3.5722	339.14
0.69058	5.0485	339.14
0.63934	6.3785	339.14
0.75211	7.7699	339.14
0.67127	9.1933	339.14
0.62877	10.493	339.14
0.71588	11.838	339.14
0.60166	13.155	339.14
0.84216	14.599	339.14
0.82623	16.268	339.14
0.71166	17.806	339.14
0.60677	19.124	339.14
0.78941	20.52	339.14
0.59308	21.903	339.14
0.65352	23.149	339.14
0.85244	24.655	339.14
0.68052	26.188	339.14
0.69446	27.563	339.14
0.70913	28.967	339.14
0.69103	30.367	339.14
0.64444	31.702	339.14
0.75273	33.1	339.14
0.75255	34.605	339.14
0.75154	36.109	339.14
0.73423	37.595	339.14
0.67785	39.007	339.14
0.69529	40.38	339.14
0.72377	41.799	339.14
0.84313	43.366	339.14
0.5901	44.799	339.14
0.80588	46.195	339.14
0.69729	47.698	339.14
0.70786	49.103	339.14
0.85911	50.67	339.14
0.66196	52.191	339.14
0.69214	53.546	339.14
0.73554	54.973	339.14
0.71013	56.419	339.14
0.73364	57.863	339.14
0.80188	59.398	339.14
0.69702	60.897	339.14
0.73361	62.328	339.14
0.66069	63.722	339.14
0.75957	65.142	339.14
0.72051	66.622	339.14
0.85716	68.2	339.14
0.85702	69.914	339.14
0.59735	71.369	339.14
0.61219	72.578	339.14
0.65894	73.849	339.14
0.71806	75.226	339.14
0.75068	76.695	339.14
0.64886	78.095	339.14
0.7205	79.464	339.14
0.70495	80.889	339.14
0.70939	82.304	339.14
0.71567	83.729	339.14
0.64411	85.089	339.14
0.79097	86.524	339.14
0.7483	88.063	339.14
0.78877	89.6	339.14
0.62867	91.017	339.14
0.63637	92.282	339.14
0.79552	93.714	339.14
0.70565	95.216	339.14
0.69993	96.621	339.14
0.77755	98.099	339.14
0.60938	99.486	339.14
0.69448	100.79	339.14
0.69347	102.18	339.14
0.68117	103.55	339.14
0.75228	104.99	339.14
0.64204	106.38	339.14
0.7193	107.74	339.14
0.78248	109.24	339.14
0.72934	110.75	339.14
0.71101	112.2	339.14
0.76247	113.67	339.14
0.84361	115.27	339.14
0.76982	116.89	339.14
0.71619	118.37	339.14
0.71711	119.81	339.14
0.6613	121.19	339.14
0.83346	122.68	339.14
0.7139	124.23	339.14
0.66959	125.61	339.14
0.69295	126.97	339.14
0.67663	128.34	339.14
0.89054	129.91	339.14
0.61847	131.42	339.14
0.8014	132.84	339.14
0.67051	134.31	339.14
0.63251	135.61	339.14
0.68591	136.93	339.14
0.68217	138.3	339.14
0.83464	139.82	339.14
0.6597	141.31	339.14
0.66281	142.63	339.14
0.67341	143.97	339.14
0.71025	145.35	339.14
0.67964	146.74	339.14
0.70753	148.13	339.14
0.68976	149.53	339.14
0.76091	150.98	339.14
0.60303	152.34	339.14
0.70747	153.65	339.14
0.74655	155.11	339.14
0.63372	156.49	339.14
0.66764	157.79	339.14
0.78377	159.24	339.14
0.74595	160.77	339.14
0.69386	162.21	339.14
0.77121	163.68	339.14
0.72586	165.17	339.14
0.70211	166.6	339.14
0.6334	167.94	339.14
0.64463	169.21	339.14
0.7774	170.64	339.14
0.6737	172.09	339.14
0.63233	173.39	339.14
0.67344	174.7	339.14
0.77587	176.15	339.14
0.69481	177.62	339.14
0.69742	179.01	339.14
0.79239	180.5	339.14
0.68683	181.98	339.14
0.75836	183.43	339.14
0.74772	184.93	339.14
0.68469	186.36	339.14
0.62879	187.68	339.14
0.76301	189.07	339.14
0.62442	190.46	339.14
0.7235	191.8	339.14
0.69129	193.22	339.14
0.58226	194.49	339.14
0.66904	195.74	339.14
0.56728	196.98	339.14
0.65756	198.21	339.14
0.63014	199.49	339.14
0.75195	1.2017	340.93
0.68135	2.635	340.93
0.71179	4.0282	340.93
0.71635	5.4563	340.93
0.72884	6.9015	340.93
0.66323	8.2936	340.93
0.55397	9.5108	340.93
0.8408	10.906	340.93
0.6018	12.348	340.93
0.68282	13.633	340.93
0.69254	15.008	340.93
0.78603	16.487	340.93
0.83602	18.109	340.93
0.6902	19.635	340.93
0.59322	20.918	340.93
0.64244	22.154	340.93
0.68107	23.478	340.93
0.7836	24.942	340.93
0.71569	26.441	340.93
0.75591	27.913	340.93
0.83511	29.504	340.93
0.69503	31.034	340.93
0.59816	32.327	340.93
0.77303	33.699	340.93
0.63883	35.11	340.93
0.62913	36.378	340.93
0.77285	37.78	340.93
0.67991	39.233	340.93
0.74652	40.66	340.93
0.56602	41.972	340.93
0.69487	43.233	340.93
0.59958	44.527	340.93
0.66021	45.787	340.93
0.63322	47.081	340.93
0.66942	48.383	340.93
0.70249	49.755	340.93
0.69597	51.154	340.93
0.76055	52.61	340.93
0.70739	54.078	340.93
0.75292	55.539	340.93
0.84639	57.138	340.93
0.67766	58.662	340.93
0.64524	59.985	340.93
0.5932	61.223	340.93
0.73064	62.547	340.93
0.72867	64.006	340.93
0.67429	65.409	340.93
0.54189	66.626	340.93
0.81481	67.982	340.93
0.61022	69.407	340.93
0.71716	70.735	340.93
0.70531	72.157	340.93
0.68307	73.545	340.93
0.72682	74.955	340.93
0.81805	76.5	340.93
0.69126	78.01	340.93
0.74551	79.446	340.93
0.77967	80.971	340.93
0.75887	82.51	340.93
0.66227	83.931	340.93
0.78424	85.378	340.93
0.69584	86.858	340.93
0.55788	88.111	340.93
0.69799	89.367	340.93
0.65389	90.719	340.93
0.74397	92.117	340.93
0.71787	93.579	340.93
0.80436	95.101	340.93
0.55173	96.457	340.93
0.75717	97.766	340.93
0.76093	99.284	340.93
0.60667	100.65	340.93
0.74852	102.01	340.93
0.59191	103.35	340.93
0.80008	104.74	340.93
0.73025	106.27	340.93
0.6982	107.7	340.93
0.71496	109.11	340.93
0.59906	110.43	340.93
0.66638	111.69	340.93
0.59865	112.96	340.93
0.73514	114.29	340.93
0.67108	115.7	340.93
0.76069	117.13	340.93
0.84777	118.74	340.93
0.68355	120.27	340.93
0.66556	121.62	340.93
0.62426	122.91	340.93
0.74577	124.28	340.93
0.64014	125.66	340.93
0.80932	127.11	340.93
0.56293	128.48	340.93
0.68911	129.74	340.93
0.67226	131.1	340.93
0.83782	132.61	340.93
0.79471	134.24	340.93
0.67806	135.71	340.93
0.60737	137	340.93
0.77407	138.38	340.93
0.6734	139.83	340.93
0.81928	141.32	340.93
0.54721	142.69	340.93
0.80243	144.04	340.93
0.69892	145.54	340.93
0.63604	146.87	340.93
0.72842	148.24	340.93
0.707	149.67	340.93
0.73088	151.11	340.93
0.79531	152.64	340.93
0.76986	154.2	340.93
0.75404	155.73	340.93
0.59176	157.07	340.93
0.76003	158.42	340.93
0.70161	159.88	340.93
0.76057	161.35	340.93
0.62306	162.73	340.93
0.81276	164.17	340.93
0.70925	165.69	340.93
0.83355	167.23	340.93
0.68551	168.75	340.93
0.78268	170.22	340.93
0.59956	171.6	340.93
0.66748	172.87	340.93
0.75966	174.29	340.93
0.81966	175.87	340.93
0.69314	177.39	340.93
0.67729	178.76	340.93
0.69528	180.13	340.93
0.68278	181.51	340.93
0.65317	182.84	340.93
0.74762	184.24	340.93
0.63561	185.63	340.93
0.72337	186.99	340.93
0.67231	188.38	340.93
0.64696	189.7	340.93
0.72898	191.08	340.93
0.63276	192.44	340.93
0.72658	193.8	340.93
0.73982	195.27	340.93
0.7697	196.77	340.93
0.71097	198.26	340.93
0.69527	199.66	340.93
0.69637	0.69637	342.73
0.72063	2.1134	342.73
0.64668	3.4807	342.73
0.71801	4.8454	342.73
0.73287	6.2962	342.73
0.67923	7.7084	342.73
0.779	9.1666	342.73
0.7125	10.658	342.73
0.6689	12.039	342.73
0.75131	13.46	342.73
0.67544	14.886	342.73
0.60674	16.169	342.73
0.70198	17.477	342.73
0.85466	19.034	342.73
0.62379	20.512	342.73
0.82388	21.96	342.73
0.73942	23.523	342.73
0.70944	24.972	342.73
0.6725	26.354	342.73
0.62913	27.656	342.73
0.56877	28.854	342.73
0.66971	30.092	342.73
0.65959	31.422	342.73
0.6036	32.685	342.73
0.62386	33.912	342.73
0.67724	35.213	342.73
0.65803	36.549	342.73
0.75083	37.957	342.73
0.66994	39.378	342.73
0.57992	40.628	342.73
0.56702	41.775	342.73
0.71997	43.062	342.73
0.64906	44.431	342.73
0.6456	45.726	342.73
0.75842	47.13	342.73
0.68092	48.569	342.73
0.65145	49.901	342.73
0.68165	51.235	342.73
0.62268	52.539	342.73
0.69413	53.856	342.73
0.67335	55.223	342.73
0.65919	56.556	342.73
0.76962	57.984	342.73
0.76636	59.52	342.73
0.77736	61.064	342.73
0.62016	62.462	342.73
0.6152	63.697	342.73
0.71329	65.026	342.73
0.6227	66.362	342.73
0.85912	67.843	342.73
0.63993	69.342	342.73
0.77492	70.757	342.73
0.64562	72.178	342.73
0.572	73.395	342.73
0.79856	74.766	342.73
0.77377	76.338	342.73
0.7395	77.852	342.73
0.71842	79.31	342.73
0.67648	80.704	342.73
0.74608	82.127	342.73
0.76228	83.635	342.73
0.81724	85.215	342.73
0.63153	86.664	342.73
0.73459	88.03	342.73
0.76516	89.529	342.73
0.6993	90.994	342.73
0.62172	92.315	342.73
0.79243	93.729	342.73
0.6229	95.144	342.73
0.81385	96.581	342.73
0.68747	98.083	342.73
0.61994	99.39	342.73
0.71179	100.72	342.73
0.74613	102.18	342.73
0.74103	103.67	342.73
0.63223	105.04	342.73
0.6675	106.34	342.73
0.79919	107.81	342.73
0.76765	109.37	342.73
0.75277	110.89	342.73
0.66636	112.31	342.73
0.68163	113.66	342.73
0.77454	115.12	342.73
0.58683	116.48	342.73
0.73702	117.8	342.73
0.76025	119.3	342.73
0.79759	120.86	342.73
0.68258	122.34	342.73
0.6745	123.69	342.73
0.65888	125.03	342.73
0.7956	126.48	342.73
0.62313	127.9	342.73
0.72987	129.25	342.73
0.65581	130.64	342.73
0.59419	131.89	342.73
0.82025	133.3	342.73
0.65973	134.78	342.73
0.69344	136.14	342.73
0.69042	137.52	342.73
0.72355	138.94	342.73
0.69002	140.35	342.73
0.71297	141.75	342.73
0.66026	143.13	342.73
0.70405	144.49	342.73
0.67534	145.87	342.73
0.7326	147.28	342.73
0.78198	148.79	342.73
0.55604	150.13	342.73
0.79496	151.48	342.73
0.70131	152.98	342.73
0.62299	154.3	342.73
0.63441	155.56	342.73
0.58555	156.78	342.73
0.68291	158.05	342.73
0.64689	159.38	342.73
0.63021	160.65	342.73
0.70499	161.99	342.73
0.69787	163.39	342.73
0.64276	164.73	342.73
0.73672	166.11	342.73
0.64769	167.5	342.73
0.77143	168.92	342.73
0.70096	170.39	342.73
0.66952	171.76	342.73
0.77183	173.2	342.73
0.75609	174.73	342.73
0.58549	176.07	342.73
0.64648	177.3	342.73
0.80332	178.75	342.73
0.75276	180.31	342.73
0.82398	181.88	342.73
0.70895	183.42	342.73
0.60984	184.74	342.73
0.75391	186.1	342.73
0.75832	187.61	342.73
0.80026	189.17	342.73
0.77531	190.75	342.73
0.63726	192.16	342.73
0.77628	193.57	342.73
0.66152	195.01	342.73
0.77253	196.44	342.73
0.76344	197.98	342.73
